bin, cx, cy, cz, volume, rel. src, strength, vol. strength
4494, 0, 100.363, -18.065, 46.0153, 0, 0, 0
4495, 0, 100.648, -20.3167, 46.4445, 0, 0, 0
4496, 0, 100.967, -22.5633, 46.92, 0, 0, 0
4497, 0, 101.318, -24.8043, 47.4502, 0, 0, 0
4498, 0, 101.703, -27.0392, 48.0247, 0, 0, 0
4499, 0, 102.121, -29.2673, 48.6529, 0, 0, 0
4500, 0, 102.571, -31.488, 49.3511, 0, 0, 0
4501, 0, 103.055, -33.701, 50.088, 0, 0, 0
4502, 0, 103.571, -35.9055, 50.8752, 0, 0, 0
4503, 0, 104.12, -38.101, 51.7294, 0, 0, 0
4504, 0, 101.486, 39.2307, 51.7565, 0, 0, 0
4505, 0, 100.951, 36.975, 50.9191, 0, 0, 0
4506, 0, 100.448, 34.7106, 50.1424, 0, 0, 0
4507, 0, 99.977, 32.438, 49.4107, 0, 0, 0
4508, 0, 99.538, 30.1577, 48.7419, 0, 0, 0
4509, 0, 99.1308, 27.8703, 48.1236, 0, 0, 0
4510, 0, 98.7557, 25.5763, 47.5466, 0, 0, 0
4511, 0, 98.413, 23.2763, 47.0283, 0, 0, 0
4512, 0, 98.1026, 20.9708, 46.5604, 0, 0, 0
4513, 0, 97.8246, 18.6604, 46.1429, 0, 0, 0
4514, 0, 97.5791, 16.3455, 45.7744, 0, 0, 0
4515, 0, 97.3662, 14.0268, 45.4567, 0, 0, 0
4516, 0, 97.186, 11.7047, 45.1867, 0, 0, 0
4517, 0, 97.0384, 9.37994, 44.9658, 0, 0, 0
4518, 0, 96.9237, 7.05295, 44.7948, 0, 0, 0
4519, 0, 96.8417, 4.72431, 44.6723, 0, 0, 0
4520, 0, 96.7925, 2.39456, 44.5999, 0, 0, 0
4521, 0, 96.7761, 0.06425, 44.5759, 0, 0, 0
4522, 0, 96.7925, -2.26605, 44.5997, 0, 0, 0
4523, 0, 96.8417, -4.5958, 44.6725, 0, 0, 0
4524, 0, 96.9237, -6.92445, 44.7948, 0, 0, 0
4525, 0, 97.0384, -9.25144, 44.9658, 0, 0, 0
4526, 0, 97.186, -11.5762, 45.1867, 0, 0, 0
4527, 0, 97.3662, -13.8983, 45.4567, 0, 0, 0
4528, 0, 97.5791, -16.217, 45.7744, 0, 0, 0
4529, 0, 97.8246, -18.5318, 46.1429, 0, 0, 0
4530, 0, 98.1026, -20.8423, 46.5595, 0, 0, 0
4531, 0, 98.413, -23.1478, 47.0294, 0, 0, 0
4532, 0, 98.7557, -25.4478, 47.5467, 0, 0, 0
4533, 0, 99.1308, -27.7418, 48.1236, 0, 0, 0
4534, 0, 99.538, -30.0292, 48.7418, 0, 0, 0
4535, 0, 99.977, -32.3095, 49.4107, 0, 0, 0
4536, 0, 100.448, -34.5821, 50.1424, 0, 0, 0
4537, 0, 100.951, -36.8466, 50.9191, 0, 0, 0
4538, 0, 101.486, -39.1023, 51.7565, 0, 0, 0
4539, 0, 98.8474, 40.2337, 51.5236, 0, 0, 0
4540, 0, 98.3268, 37.9178, 50.7097, 0, 0, 0
4541, 0, 97.837, 35.5933, 49.9466, 0, 0, 0
4542, 0, 97.3781, 33.2609, 49.2367, 0, 0, 0
4543, 0, 96.9503, 30.921, 48.5748, 0, 0, 0
4544, 0, 96.5537, 28.5742, 47.9671, 0, 0, 0
4545, 0, 96.1884, 26.2209, 47.4075, 0, 0, 0
4546, 0, 95.8546, 23.8618, 46.8984, 0, 0, 0
4547, 0, 95.5522, 21.4974, 46.4401, 0, 0, 0
4548, 0, 95.2814, 19.128, 46.031, 0, 0, 0
4549, 0, 95.0423, 16.7545, 45.668, 0, 0, 0
4550, 0, 94.835, 14.3771, 45.3567, 0, 0, 0
4551, 0, 94.6595, 11.9966, 45.0919, 0, 0, 0
4552, 0, 94.5158, 9.61336, 44.8782, 0, 0, 0
4553, 0, 94.404, 7.22795, 44.7106, 0, 0, 0
4554, 0, 94.3241, 4.84095, 44.5908, 0, 0, 0
4555, 0, 94.2762, 2.45287, 44.5188, 0, 0, 0
4556, 0, 94.2602, 0.06425, 44.4944, 0, 0, 0
4557, 0, 94.2762, -2.32437, 44.5187, 0, 0, 0
4558, 0, 94.3241, -4.71244, 44.5909, 0, 0, 0
4559, 0, 94.404, -7.09944, 44.7105, 0, 0, 0
4560, 0, 94.5158, -9.48485, 44.8782, 0, 0, 0
4561, 0, 94.6595, -11.8681, 45.0919, 0, 0, 0
4562, 0, 94.835, -14.2486, 45.3567, 0, 0, 0
4563, 0, 95.0423, -16.626, 45.668, 0, 0, 0
4564, 0, 95.2814, -18.9995, 46.031, 0, 0, 0
4565, 0, 95.5522, -21.3689, 46.4401, 0, 0, 0
4566, 0, 95.8546, -23.7333, 46.8984, 0, 0, 0
4567, 0, 96.1884, -26.0924, 47.4075, 0, 0, 0
4568, 0, 96.5537, -28.4456, 47.9671, 0, 0, 0
4569, 0, 96.9503, -30.7925, 48.5747, 0, 0, 0
4570, 0, 97.3781, -33.1323, 49.2356, 0, 0, 0
4571, 0, 97.837, -35.4648, 49.9474, 0, 0, 0
4572, 0, 98.3268, -37.7893, 50.7097, 0, 0, 0
4573, 0, 98.8474, -40.1052, 51.5236, 0, 0, 0
4574, 0, 96.2084, 41.237, 51.2823, 0, 0, 0
4575, 0, 95.7017, 38.8608, 50.4849, 0, 0, 0
4576, 0, 95.2249, 36.4763, 49.7365, 0, 0, 0
4577, 0, 94.7783, 34.084, 49.0414, 0, 0, 0
4578, 0, 94.3619, 31.6845, 48.3939, 0, 0, 0
4579, 0, 93.9759, 29.2782, 47.7972, 0, 0, 0
4580, 0, 93.6204, 26.8657, 47.2503, 0, 0, 0
4581, 0, 93.2954, 24.4474, 46.751, 0, 0, 0
4582, 0, 93.0011, 22.024, 46.3007, 0, 0, 0
4583, 0, 92.7376, 19.5959, 45.9013, 0, 0, 0
4584, 0, 92.5049, 17.1636, 45.5463, 0, 0, 0
4585, 0, 92.3031, 14.7276, 45.2422, 0, 0, 0
4586, 0, 92.1323, 12.2885, 44.9821, 0, 0, 0
4587, 0, 91.9924, 9.8468, 44.7717, 0, 0, 0
4588, 0, 91.8836, 7.40299, 44.6083, 0, 0, 0
4589, 0, 91.8058, 4.95762, 44.4908, 0, 0, 0
4590, 0, 91.7592, 2.5112, 44.4204, 0, 0, 0
4591, 0, 91.7437, 0.0642525, 44.3976, 0, 0, 0
4592, 0, 91.7592, -2.38269, 44.4204, 0, 0, 0
4593, 0, 91.8058, -4.82911, 44.4909, 0, 0, 0
4594, 0, 91.8836, -7.27449, 44.6082, 0, 0, 0
4595, 0, 91.9924, -9.7183, 44.7718, 0, 0, 0
4596, 0, 92.1323, -12.16, 44.9821, 0, 0, 0
4597, 0, 92.3031, -14.5991, 45.2422, 0, 0, 0
4598, 0, 92.5049, -17.0351, 45.5463, 0, 0, 0
4599, 0, 92.7376, -19.4674, 45.9013, 0, 0, 0
4600, 0, 93.0011, -21.8955, 46.3007, 0, 0, 0
4601, 0, 93.2954, -24.3189, 46.7509, 0, 0, 0
4602, 0, 93.6204, -26.7371, 47.2492, 0, 0, 0
4603, 0, 93.9759, -29.1497, 47.798, 0, 0, 0
4604, 0, 94.3619, -31.556, 48.3939, 0, 0, 0
4605, 0, 94.7783, -33.9555, 49.0395, 0, 0, 0
4606, 0, 95.2249, -36.3477, 49.7384, 0, 0, 0
4607, 0, 95.7017, -38.7323, 50.4849, 0, 0, 0
4608, 0, 96.2084, -41.1085, 51.2823, 0, 0, 0
4609, 0, 93.5694, 42.2402, 50.9048, 0, 0, 0
4610, 0, 93.0765, 39.8037, 50.124, 0, 0, 0
4611, 0, 92.6129, 37.3592, 49.3925, 0, 0, 0
4612, 0, 92.1785, 34.9071, 48.7124, 0, 0, 0
4613, 0, 91.7736, 32.448, 48.0807, 0, 0, 0
4614, 0, 91.3981, 29.9823, 47.4983, 0, 0, 0
4615, 0, 91.0524, 27.5105, 46.9649, 0, 0, 0
4616, 0, 90.7363, 25.0331, 46.4763, 0, 0, 0
4617, 0, 90.4501, 22.5507, 46.0369, 0, 0, 0
4618, 0, 90.1938, 20.0637, 45.6455, 0, 0, 0
4619, 0, 89.9675, 17.5727, 45.2997, 0, 0, 0
4620, 0, 89.7712, 15.0781, 45.0007, 0, 0, 0
4621, 0, 89.605, 12.5804, 44.7489, 0, 0, 0
4622, 0, 89.469, 10.0802, 44.5417, 0, 0, 0
4623, 0, 89.3632, 7.57804, 44.3815, 0, 0, 0
4624, 0, 89.2876, 5.07429, 44.2676, 0, 0, 0
4625, 0, 89.2422, 2.56953, 44.1987, 0, 0, 0
4626, 0, 89.2271, 0.064255, 44.1755, 0, 0, 0
4627, 0, 89.2422, -2.44102, 44.1988, 0, 0, 0
4628, 0, 89.2876, -4.94579, 44.2677, 0, 0, 0
4629, 0, 89.3632, -7.44954, 44.3815, 0, 0, 0
4630, 0, 89.469, -9.95175, 44.5417, 0, 0, 0
4631, 0, 89.605, -12.4519, 44.7489, 0, 0, 0
4632, 0, 89.7712, -14.9496, 45.0007, 0, 0, 0
4633, 0, 89.9675, -17.4442, 45.2997, 0, 0, 0
4634, 0, 90.1938, -19.9352, 45.6455, 0, 0, 0
4635, 0, 90.4501, -22.4222, 46.0369, 0, 0, 0
4636, 0, 90.7363, -24.9046, 46.4763, 0, 0, 0
4637, 0, 91.0524, -27.382, 46.9641, 0, 0, 0
4638, 0, 91.3981, -29.8538, 47.4994, 0, 0, 0
4639, 0, 91.7736, -32.3195, 48.0807, 0, 0, 0
4640, 0, 92.1785, -34.7786, 48.7116, 0, 0, 0
4641, 0, 92.6129, -37.2307, 49.3936, 0, 0, 0
4642, 0, 93.0765, -39.6752, 50.124, 0, 0, 0
4643, 0, 93.5694, -42.1117, 50.9048, 0, 0, 0
4644, 0, 90.9314, 43.2431, 50.5004, 0, 0, 0
4645, 0, 90.4525, 40.7464, 49.7394, 0, 0, 0
4646, 0, 90.0019, 38.2418, 49.0254, 0, 0, 0
4647, 0, 89.5798, 35.7299, 48.3607, 0, 0, 0
4648, 0, 89.1862, 33.2111, 47.7432, 0, 0, 0
4649, 0, 88.8214, 30.686, 47.1737, 0, 0, 0
4650, 0, 88.4853, 28.155, 46.6507, 0, 0, 0
4651, 0, 88.1782, 25.6186, 46.175, 0, 0, 0
4652, 0, 87.9001, 23.0772, 45.7463, 0, 0, 0
4653, 0, 87.651, 20.5314, 45.3617, 0, 0, 0
4654, 0, 87.4311, 17.9816, 45.0249, 0, 0, 0
4655, 0, 87.2403, 15.4284, 44.7334, 0, 0, 0
4656, 0, 87.0788, 12.8723, 44.4861, 0, 0, 0
4657, 0, 86.9466, 10.3136, 44.2847, 0, 0, 0
4658, 0, 86.8438, 7.75301, 44.1277, 0, 0, 0
4659, 0, 86.7703, 5.19092, 44.0156, 0, 0, 0
4660, 0, 86.7262, 2.62783, 43.9491, 0, 0, 0
4661, 0, 86.7115, 0.064255, 43.9271, 0, 0, 0
4662, 0, 86.7262, -2.49933, 43.9492, 0, 0, 0
4663, 0, 86.7703, -5.06241, 44.0156, 0, 0, 0
4664, 0, 86.8438, -7.62451, 44.1277, 0, 0, 0
4665, 0, 86.9466, -10.1851, 44.2848, 0, 0, 0
4666, 0, 87.0788, -12.7438, 44.4861, 0, 0, 0
4667, 0, 87.2403, -15.2999, 44.7334, 0, 0, 0
4668, 0, 87.4311, -17.8531, 45.0249, 0, 0, 0
4669, 0, 87.651, -20.4029, 45.3617, 0, 0, 0
4670, 0, 87.9001, -22.9487, 45.7463, 0, 0, 0
4671, 0, 88.1782, -25.4901, 46.175, 0, 0, 0
4672, 0, 88.4853, -28.0265, 46.6507, 0, 0, 0
4673, 0, 88.8214, -30.5575, 47.1737, 0, 0, 0
4674, 0, 89.1862, -33.0826, 47.7432, 0, 0, 0
4675, 0, 89.5798, -35.6014, 48.3607, 0, 0, 0
4676, 0, 90.0019, -38.1133, 49.0254, 0, 0, 0
4677, 0, 90.4525, -40.6178, 49.7394, 0, 0, 0
4678, 0, 90.9314, -43.1146, 50.5004, 0, 0, 0
4679, 0, 88.2697, 44.255, 50.938, 0, 0, 0
4680, 0, 87.8048, 41.6974, 50.1833, 0, 0, 0
4681, 0, 87.3674, 39.1323, 49.4739, 0, 0, 0
4682, 0, 86.9576, 36.5601, 48.8128, 0, 0, 0
4683, 0, 86.5755, 33.9812, 48.1993, 0, 0, 0
4684, 0, 86.2214, 31.3961, 47.6336, 0, 0, 0
4685, 0, 85.8952, 28.8053, 47.1129, 0, 0, 0
4686, 0, 85.5971, 26.2092, 46.6404, 0, 0, 0
4687, 0, 85.3271, 23.6084, 46.2149, 0, 0, 0
4688, 0, 85.0853, 21.0032, 45.8339, 0, 0, 0
4689, 0, 84.8718, 18.3942, 45.4977, 0, 0, 0
4690, 0, 84.6866, 15.7819, 45.2079, 0, 0, 0
4691, 0, 84.5299, 13.1667, 44.9624, 0, 0, 0
4692, 0, 84.4016, 10.5491, 44.7629, 0, 0, 0
4693, 0, 84.3017, 7.92956, 44.6067, 0, 0, 0
4694, 0, 84.2304, 5.30859, 44.4961, 0, 0, 0
4695, 0, 84.1876, 2.68666, 44.4295, 0, 0, 0
4696, 0, 84.1734, 0.0642525, 44.407, 0, 0, 0
4697, 0, 84.1876, -2.55816, 44.4295, 0, 0, 0
4698, 0, 84.2304, -5.18008, 44.4961, 0, 0, 0
4699, 0, 84.3017, -7.80105, 44.6068, 0, 0, 0
4700, 0, 84.4016, -10.4206, 44.7629, 0, 0, 0
4701, 0, 84.5299, -13.0382, 44.9624, 0, 0, 0
4702, 0, 84.6866, -15.6534, 45.2079, 0, 0, 0
4703, 0, 84.8718, -18.2657, 45.4977, 0, 0, 0
4704, 0, 85.0853, -20.8747, 45.8339, 0, 0, 0
4705, 0, 85.3271, -23.4799, 46.215, 0, 0, 0
4706, 0, 85.5971, -26.0807, 46.6404, 0, 0, 0
4707, 0, 85.8952, -28.6768, 47.1129, 0, 0, 0
4708, 0, 86.2214, -31.2676, 47.6336, 0, 0, 0
4709, 0, 86.5755, -33.8527, 48.1993, 0, 0, 0
4710, 0, 86.9576, -36.4316, 48.8128, 0, 0, 0
4711, 0, 87.3674, -39.0038, 49.4739, 0, 0, 0
4712, 0, 87.8048, -41.5689, 50.1833, 0, 0, 0
4713, 0, 88.2697, -44.1265, 50.938, 0, 0, 0
4714, 0, 85.4441, 45.3292, 55.6252, 0, 0, 0
4715, 0, 84.994, 42.7071, 54.8123, 0, 0, 0
4716, 0, 84.5705, 40.0777, 54.0496, 0, 0, 0
4717, 0, 84.1739, 37.4414, 53.3384, 0, 0, 0
4718, 0, 83.8041, 34.7987, 52.6791, 0, 0, 0
4719, 0, 83.4613, 32.15, 52.0712, 0, 0, 0
4720, 0, 83.1456, 29.4957, 51.5127, 0, 0, 0
4721, 0, 82.857, 26.8363, 51.0049, 0, 0, 0
4722, 0, 82.5956, 24.1723, 50.5462, 0, 0, 0
4723, 0, 82.3616, 21.5042, 50.1355, 0, 0, 0
4724, 0, 82.1549, 18.8323, 49.7748, 0, 0, 0
4725, 0, 81.9757, 16.1572, 49.4629, 0, 0, 0
4726, 0, 81.8239, 13.4793, 49.1979, 0, 0, 0
4727, 0, 81.6997, 10.7991, 48.9841, 0, 0, 0
4728, 0, 81.6031, 8.11699, 48.8175, 0, 0, 0
4729, 0, 81.534, 5.43351, 48.6982, 0, 0, 0
4730, 0, 81.4926, 2.74911, 48.6261, 0, 0, 0
4731, 0, 81.4788, 0.06425, 48.602, 0, 0, 0
4732, 0, 81.4926, -2.62061, 48.6261, 0, 0, 0
4733, 0, 81.534, -5.30501, 48.698, 0, 0, 0
4734, 0, 81.6031, -7.98848, 48.8175, 0, 0, 0
4735, 0, 81.6997, -10.6706, 48.9842, 0, 0, 0
4736, 0, 81.8239, -13.3508, 49.1979, 0, 0, 0
4737, 0, 81.9757, -16.0287, 49.4629, 0, 0, 0
4738, 0, 82.1549, -18.7038, 49.7748, 0, 0, 0
4739, 0, 82.3616, -21.3757, 50.1355, 0, 0, 0
4740, 0, 82.5956, -24.0438, 50.5462, 0, 0, 0
4741, 0, 82.857, -26.7078, 51.0049, 0, 0, 0
4742, 0, 83.1456, -29.3672, 51.5127, 0, 0, 0
4743, 0, 83.4613, -32.0214, 52.0701, 0, 0, 0
4744, 0, 83.8041, -34.6702, 52.6799, 0, 0, 0
4745, 0, 84.1739, -37.313, 53.3385, 0, 0, 0
4746, 0, 84.5705, -39.9492, 54.0495, 0, 0, 0
4747, 0, 84.994, -42.5786, 54.8123, 0, 0, 0
4748, 0, 85.4441, -45.2007, 55.6252, 0, 0, 0
4749, 0, 82.2572, 46.5407, 62.993, 0, 0, 0
4750, 0, 81.8239, 43.8459, 62.0855, 0, 0, 0
4751, 0, 81.4163, 41.144, 61.2372, 0, 0, 0
4752, 0, 81.0344, 38.4354, 60.4446, 0, 0, 0
4753, 0, 80.6784, 35.7207, 59.7104, 0, 0, 0
4754, 0, 80.3484, 33.0001, 59.0335, 0, 0, 0
4755, 0, 80.0444, 30.2743, 58.4122, 0, 0, 0
4756, 0, 79.7666, 27.5436, 57.8462, 0, 0, 0
4757, 0, 79.515, 24.8083, 57.3354, 0, 0, 0
4758, 0, 79.2897, 22.0691, 56.8787, 0, 0, 0
4759, 0, 79.0908, 19.3263, 56.4772, 0, 0, 0
4760, 0, 78.9182, 16.5804, 56.1318, 0, 0, 0
4761, 0, 78.7721, 13.8318, 55.837, 0, 0, 0
4762, 0, 78.6525, 11.081, 55.5971, 0, 0, 0
4763, 0, 78.5595, 8.32837, 55.4107, 0, 0, 0
4764, 0, 78.493, 5.57441, 55.2778, 0, 0, 0
4765, 0, 78.4531, 2.81955, 55.198, 0, 0, 0
4766, 0, 78.4398, 0.0642525, 55.1716, 0, 0, 0
4767, 0, 78.4531, -2.69105, 55.1981, 0, 0, 0
4768, 0, 78.493, -5.4459, 55.2777, 0, 0, 0
4769, 0, 78.5595, -8.19986, 55.4107, 0, 0, 0
4770, 0, 78.6525, -10.9525, 55.5972, 0, 0, 0
4771, 0, 78.7721, -13.7033, 55.837, 0, 0, 0
4772, 0, 78.9182, -16.4519, 56.1318, 0, 0, 0
4773, 0, 79.0908, -19.1978, 56.4772, 0, 0, 0
4774, 0, 79.2897, -21.9406, 56.8787, 0, 0, 0
4775, 0, 79.515, -24.6798, 57.3354, 0, 0, 0
4776, 0, 79.7666, -27.415, 57.8463, 0, 0, 0
4777, 0, 80.0444, -30.1458, 58.4122, 0, 0, 0
4778, 0, 80.3484, -32.8716, 59.0325, 0, 0, 0
4779, 0, 80.6784, -35.5921, 59.7116, 0, 0, 0
4780, 0, 81.0344, -38.3069, 60.4446, 0, 0, 0
4781, 0, 81.4163, -41.0155, 61.2372, 0, 0, 0
4782, 0, 81.8239, -43.7174, 62.0854, 0, 0, 0
4783, 0, 82.2572, -46.4122, 62.993, 0, 0, 0
4784, 0, 78.5006, 47.9688, 74.3979, 0, 0, 0
4785, 0, 78.0871, 45.1882, 73.3464, 0, 0, 0
4786, 0, 77.6981, 42.4008, 72.3628, 0, 0, 0
4787, 0, 77.3337, 39.6071, 71.4467, 0, 0, 0
4788, 0, 76.994, 36.8074, 70.5959, 0, 0, 0
4789, 0, 76.679, 34.0023, 69.8106, 0, 0, 0
4790, 0, 76.3889, 31.1921, 69.0898, 0, 0, 0
4791, 0, 76.1238, 28.3772, 68.4356, 0, 0, 0
4792, 0, 75.8837, 25.5581, 67.8443, 0, 0, 0
4793, 0, 75.6686, 22.735, 67.3154, 0, 0, 0
4794, 0, 75.4788, 19.9087, 66.8496, 0, 0, 0
4795, 0, 75.3141, 17.0793, 66.4486, 0, 0, 0
4796, 0, 75.1747, 14.2474, 66.1069, 0, 0, 0
4797, 0, 75.0606, 11.4133, 65.829, 0, 0, 0
4798, 0, 74.9717, 8.57755, 65.6143, 0, 0, 0
4799, 0, 74.9083, 5.74049, 65.4592, 0, 0, 0
4800, 0, 74.8703, 2.90258, 65.3667, 0, 0, 0
4801, 0, 74.8576, 0.0642525, 65.3361, 0, 0, 0
4802, 0, 74.8703, -2.77408, 65.3668, 0, 0, 0
4803, 0, 74.9083, -5.61198, 65.4592, 0, 0, 0
4804, 0, 74.9717, -8.44905, 65.6143, 0, 0, 0
4805, 0, 75.0606, -11.2848, 65.829, 0, 0, 0
4806, 0, 75.1747, -14.1189, 66.1069, 0, 0, 0
4807, 0, 75.3141, -16.9508, 66.4486, 0, 0, 0
4808, 0, 75.4788, -19.7802, 66.8496, 0, 0, 0
4809, 0, 75.6686, -22.6066, 67.3154, 0, 0, 0
4810, 0, 75.8837, -25.4296, 67.8443, 0, 0, 0
4811, 0, 76.1238, -28.2487, 68.4356, 0, 0, 0
4812, 0, 76.3889, -31.0636, 69.0898, 0, 0, 0
4813, 0, 76.679, -33.8738, 69.8106, 0, 0, 0
4814, 0, 76.994, -36.679, 70.5959, 0, 0, 0
4815, 0, 77.3337, -39.4786, 71.4467, 0, 0, 0
4816, 0, 77.6981, -42.2723, 72.3627, 0, 0, 0
4817, 0, 78.0871, -45.0597, 73.3464, 0, 0, 0
4818, 0, 78.5006, -47.8403, 74.3979, 0, 0, 0
4819, 0, 74.2479, 49.5855, 77.6882, 0, 0, 0
4820, 0, 73.8568, 46.7078, 76.6145, 0, 0, 0
4821, 0, 73.4889, 43.8237, 75.6083, 0, 0, 0
4822, 0, 73.1442, 40.9335, 74.6725, 0, 0, 0
4823, 0, 72.8229, 38.0378, 73.8012, 0, 0, 0
4824, 0, 72.525, 35.1369, 72.9991, 0, 0, 0
4825, 0, 72.2506, 32.2311, 72.2621, 0, 0, 0
4826, 0, 71.9998, 29.321, 71.5931, 0, 0, 0
4827, 0, 71.7727, 26.4068, 70.9875, 0, 0, 0
4828, 0, 71.5693, 23.489, 70.447, 0, 0, 0
4829, 0, 71.3898, 20.568, 69.9706, 0, 0, 0
4830, 0, 71.234, 17.6441, 69.5618, 0, 0, 0
4831, 0, 71.1022, 14.7178, 69.2136, 0, 0, 0
4832, 0, 70.9943, 11.7895, 68.9274, 0, 0, 0
4833, 0, 70.9102, 8.85963, 68.708, 0, 0, 0
4834, 0, 70.8503, 5.9285, 68.5506, 0, 0, 0
4835, 0, 70.8143, 2.99658, 68.4567, 0, 0, 0
4836, 0, 70.8023, 0.0642525, 68.4254, 0, 0, 0
4837, 0, 70.8143, -2.86808, 68.4568, 0, 0, 0
4838, 0, 70.8503, -5.8, 68.5505, 0, 0, 0
4839, 0, 70.9102, -8.73113, 68.7081, 0, 0, 0
4840, 0, 70.9943, -11.661, 68.9274, 0, 0, 0
4841, 0, 71.1022, -14.5893, 69.2124, 0, 0, 0
4842, 0, 71.234, -17.5155, 69.5617, 0, 0, 0
4843, 0, 71.3898, -20.4394, 69.9717, 0, 0, 0
4844, 0, 71.5693, -23.3604, 70.447, 0, 0, 0
4845, 0, 71.7727, -26.2782, 70.9875, 0, 0, 0
4846, 0, 71.9998, -29.1925, 71.5931, 0, 0, 0
4847, 0, 72.2506, -32.1026, 72.262, 0, 0, 0
4848, 0, 72.525, -35.0084, 72.9991, 0, 0, 0
4849, 0, 72.8229, -37.9093, 73.8012, 0, 0, 0
4850, 0, 73.1442, -40.805, 74.6725, 0, 0, 0
4851, 0, 73.4889, -43.6951, 75.6083, 0, 0, 0
4852, 0, 73.8568, -46.5793, 76.6146, 0, 0, 0
4853, 0, 74.2479, -49.457, 77.6881, 0, 0, 0
4854, 0, 69.8469, 51.2586, 75.3254, 0, 0, 0
4855, 0, 69.479, 48.2804, 74.3059, 0, 0, 0
4856, 0, 69.1329, 45.2961, 73.3518, 0, 0, 0
4857, 0, 68.8087, 42.3062, 72.4611, 0, 0, 0
4858, 0, 68.5064, 39.311, 71.6355, 0, 0, 0
4859, 0, 68.2262, 36.311, 70.8747, 0, 0, 0
4860, 0, 67.9681, 33.3063, 70.1764, 0, 0, 0
4861, 0, 67.7321, 30.2976, 69.5384, 0, 0, 0
4862, 0, 67.5185, 27.2851, 68.9646, 0, 0, 0
4863, 0, 67.3272, 24.2691, 68.4515, 0, 0, 0
4864, 0, 67.1582, 21.2502, 67.9998, 0, 0, 0
4865, 0, 67.0117, 18.2286, 67.6097, 0, 0, 0
4866, 0, 66.8877, 15.2046, 67.2803, 0, 0, 0
4867, 0, 66.7862, 12.1788, 67.0083, 0, 0, 0
4868, 0, 66.7072, 9.15154, 66.8003, 0, 0, 0
4869, 0, 66.6507, 6.12307, 66.6501, 0, 0, 0
4870, 0, 66.6168, 3.09385, 66.5609, 0, 0, 0
4871, 0, 66.6055, 0.0642525, 66.5314, 0, 0, 0
4872, 0, 66.6168, -2.96535, 66.561, 0, 0, 0
4873, 0, 66.6507, -5.99457, 66.65, 0, 0, 0
4874, 0, 66.7072, -9.02302, 66.7993, 0, 0, 0
4875, 0, 66.7862, -12.0503, 67.0093, 0, 0, 0
4876, 0, 66.8877, -15.0761, 67.2792, 0, 0, 0
4877, 0, 67.0117, -18.1, 67.6097, 0, 0, 0
4878, 0, 67.1582, -21.1217, 68.0009, 0, 0, 0
4879, 0, 67.3272, -24.1406, 68.4515, 0, 0, 0
4880, 0, 67.5185, -27.1566, 68.9646, 0, 0, 0
4881, 0, 67.7321, -30.1691, 69.5385, 0, 0, 0
4882, 0, 67.9681, -33.1779, 70.1763, 0, 0, 0
4883, 0, 68.2262, -36.1825, 70.8747, 0, 0, 0
4884, 0, 68.5064, -39.1826, 71.6355, 0, 0, 0
4885, 0, 68.8087, -42.1777, 72.4611, 0, 0, 0
4886, 0, 69.1329, -45.1676, 73.3505, 0, 0, 0
4887, 0, 69.479, -48.1518, 74.307, 0, 0, 0
4888, 0, 69.8469, -51.1301, 75.3254, 0, 0, 0
4889, 0, 65.4474, 52.9312, 72.5746, 0, 0, 0
4890, 0, 65.1027, 49.8525, 71.6118, 0, 0, 0
4891, 0, 64.7784, 46.7681, 70.7135, 0, 0, 0
4892, 0, 64.4746, 43.6784, 69.8719, 0, 0, 0
4893, 0, 64.1914, 40.5838, 69.0937, 0, 0, 0
4894, 0, 63.9288, 37.4847, 68.3729, 0, 0, 0
4895, 0, 63.6869, 34.3813, 67.7139, 0, 0, 0
4896, 0, 63.4658, 31.274, 67.1124, 0, 0, 0
4897, 0, 63.2656, 28.1631, 66.5704, 0, 0, 0
4898, 0, 63.0864, 25.0491, 66.0852, 0, 0, 0
4899, 0, 62.9281, 21.9322, 65.6585, 0, 0, 0
4900, 0, 62.7908, 18.8128, 65.2905, 0, 0, 0
4901, 0, 62.6746, 15.6913, 64.9788, 0, 0, 0
4902, 0, 62.5795, 12.5681, 64.7228, 0, 0, 0
4903, 0, 62.5054, 9.44337, 64.5279, 0, 0, 0
4904, 0, 62.4525, 6.31757, 64.3851, 0, 0, 0
4905, 0, 62.4207, 3.19109, 64.3001, 0, 0, 0
4906, 0, 62.4101, 0.06425, 64.272, 0, 0, 0
4907, 0, 62.4207, -3.06259, 64.3, 0, 0, 0
4908, 0, 62.4525, -6.18907, 64.3851, 0, 0, 0
4909, 0, 62.5054, -9.31484, 64.527, 0, 0, 0
4910, 0, 62.5795, -12.4395, 64.7239, 0, 0, 0
4911, 0, 62.6746, -15.5628, 64.9788, 0, 0, 0
4912, 0, 62.7908, -18.6843, 65.2905, 0, 0, 0
4913, 0, 62.9281, -21.8037, 65.6585, 0, 0, 0
4914, 0, 63.0864, -24.9206, 66.0852, 0, 0, 0
4915, 0, 63.2656, -28.0346, 66.5703, 0, 0, 0
4916, 0, 63.4658, -31.1455, 67.1113, 0, 0, 0
4917, 0, 63.6869, -34.2528, 67.7148, 0, 0, 0
4918, 0, 63.9288, -37.3562, 68.3729, 0, 0, 0
4919, 0, 64.1914, -40.4554, 69.0937, 0, 0, 0
4920, 0, 64.4746, -43.5499, 69.8718, 0, 0, 0
